,conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
449,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1972,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
450,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1973,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
451,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1974,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
452,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1975,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
453,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1976,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
454,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1977,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
455,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1978,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
456,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1979,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
457,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1980,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
458,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1981,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
459,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1982,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
460,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1983,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
461,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1984,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
462,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1985,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
463,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1986,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
464,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1987,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
465,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1988,2,1,3,1948-02-29,4,1948-02-29,4,1,1988-12-31,,775,,,,775,3,"22,1"
466,222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1990,1,1,3,1948-02-29,4,1990-12-31,5,0,,,775,,,,775,3,"22,1"
467,222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1991,1,1,3,1948-02-29,4,1990-12-31,5,0,,,775,,,,775,3,"22,1"
468,222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1992,1,1,3,1948-02-29,4,1990-12-31,5,1,1992-12-31,,775,,,,775,3,"22,1"
469,222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1994,1,1,3,1948-02-29,4,1994-12-31,5,1,1994-12-31,,775,,,,775,3,"22,1"
470,222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2013,1,1,3,1948-02-29,4,2013-11-15,1,0,,,775,,,,775,3,"22,1"
471,222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2014,1,1,3,1948-02-29,4,2013-11-15,1,0,,,775,,,,775,3,"22,1"
472,222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2015,1,1,3,1948-02-29,4,2013-11-15,1,1,2015-11-13,,775,,,,775,3,"22,1"
473,222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2017,1,1,3,1948-02-29,4,2017-04-29,1,0,,,775,,,,775,3,"22,1"
474,222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2018,1,1,3,1948-02-29,4,2017-04-29,1,0,,,775,,,,775,3,"22,1"
475,222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2019,1,1,3,1948-02-29,4,2017-04-29,1,1,2019-12-20,,775,,,,775,3,"22,1"
476,222,Myanmar (Burma),Government of Myanmar (Burma),144,,NUG,8060,,2,,2021,1,1,3,1948-02-29,4,2021-05-03,1,0,,,775,,,,775,3,"22,1"
477,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1948,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
478,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1949,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
479,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1950,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
480,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1951,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
481,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1952,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
482,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1953,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
483,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1954,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
484,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1955,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
485,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1956,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
486,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1957,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
487,223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1958,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
488,223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1959,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
489,223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1960,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,"22,1"
490,223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1961,1,0,3,1948-01-31,4,1948-01-31,4,1,1961-11-15,,775,,,,775,3,"22,1"
491,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1964,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
492,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1965,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
493,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1966,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
494,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1967,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
495,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1968,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
496,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1969,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
497,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1970,1,0,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
498,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1971,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
499,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1972,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
500,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPA, RPF","1052, 1068",,1,Arakan,1973,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
501,223,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1974,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
502,223,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1975,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
503,223,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1976,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
504,223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ALP, RPF","1048, 1068",,1,Arakan,1977,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,"22,1"
505,223,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1978,1,1,3,1948-01-31,4,1964-12-31,6,1,1978-12-31,,775,,,,775,3,"22,1"
506,223,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1991,1,1,3,1948-01-31,4,1991-12-29,3,1,1991-12-29,,775,,,,775,3,"22,1"
507,223,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1994,1,1,3,1948-01-31,4,1994-05-15,5,1,1994-06-23,,775,,,,775,3,"22,1"
508,223,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,2016,1,1,3,1948-01-31,4,2016-10-11,1,0,,,775,,,,775,3,"22,1"
509,223,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,2017,1,1,3,1948-01-31,4,2016-10-11,1,0,,,775,,,,775,3,"22,1"
510,223,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2018,1,1,3,1948-01-31,4,2016-10-11,1,0,,,775,,,,775,3,"22,1"
511,223,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2019,1,1,3,1948-01-31,4,2016-10-11,1,0,,,775,,,,775,3,"22,1"
512,223,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2020,1,1,3,1948-01-31,4,2016-10-11,1,1,2020-11-25,,775,,,,775,3,"22,1"
513,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MFL-MUF,188,,1,Mon,1949,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
514,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MFL-MUF,188,,1,Mon,1950,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
515,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MFL-MUF,188,,1,Mon,1951,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
516,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1952,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
517,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1953,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
518,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1954,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
519,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1955,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
520,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1956,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
521,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1957,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
522,224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1958,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
523,224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1959,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
524,224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1960,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
525,224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1961,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
526,224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1962,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,"22,1"
527,224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1963,1,0,3,1948-12-31,3,1949-02-28,3,1,1963-12-31,,775,,,,775,3,"22,1"
528,224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1990,1,0,3,1948-12-31,3,1990-02-13,3,1,1990-03-22,,775,,,,775,3,"22,1"
529,224,Myanmar (Burma),Government of Myanmar (Burma),144,,BMA,191,,1,Mon,1996,1,0,3,1948-12-31,3,1996-12-23,5,1,1996-12-23,,775,,,,775,3,"22,1"
530,225,Costa Rica,Government of Costa Rica,15,,National Liberation Army,725,,2,,1948,2,1,3,1948-03-03,2,1948-03-03,2,1,1948-04-20,,94,,,,94,5,"22,1"
531,226,"Hyderabad, India",Government of Hyderabad,2,,Government of India,141,,1,Hyderabad,1948,2,1,2,1948-09-13,2,1948-09-13,2,1,1948-09-18,,751,,750,,"750, 751",3,"22,1"
532,227,India,Government of India,141,,CPI,178,,2,,1948,2,1,3,1948-05-01,1,1948-09-18,2,0,,,750,,,,750,3,"22,1"
533,227,India,Government of India,141,,CPI,178,,2,,1949,2,1,3,1948-05-01,1,1948-09-18,2,0,,,750,,,,750,3,"22,1"
534,227,India,Government of India,141,,CPI,178,,2,,1950,2,1,3,1948-05-01,1,1948-09-18,2,0,,,750,,,,750,3,"22,1"
535,227,India,Government of India,141,,CPI,178,,2,,1951,2,1,3,1948-05-01,1,1948-09-18,2,1,1951-12-31,,750,,,,750,3,"22,1"
536,227,India,Government of India,141,,CPI-ML,192,,2,,1969,1,1,3,1948-05-01,1,1969-12-31,5,0,,,750,,,,750,3,"22,1"
537,227,India,Government of India,141,,CPI-ML,192,,2,,1970,1,1,3,1948-05-01,1,1969-12-31,5,0,,,750,,,,750,3,"22,1"
538,227,India,Government of India,141,,CPI-ML,192,,2,,1971,1,1,3,1948-05-01,1,1969-12-31,5,1,1971-12-31,,750,,,,750,3,"22,1"
539,227,India,Government of India,141,,PWG,193,,2,,1991,1,1,3,1948-05-01,1,1991-07-16,1,0,,,750,,,,750,3,"22,1"
540,227,India,Government of India,141,,PWG,193,,2,,1992,1,1,3,1948-05-01,1,1991-07-16,1,0,,,750,,,,750,3,"22,1"
541,227,India,Government of India,141,,PWG,193,,2,,1993,1,1,3,1948-05-01,1,1991-07-16,1,0,,,750,,,,750,3,"22,1"
542,227,India,Government of India,141,,PWG,193,,2,,1994,1,1,3,1948-05-01,1,1991-07-16,1,1,1994-12-02,,750,,,,750,3,"22,1"
543,227,India,Government of India,141,,PWG,193,,2,,1996,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
544,227,India,Government of India,141,,PWG,193,,2,,1997,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
545,227,India,Government of India,141,,PWG,193,,2,,1998,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
546,227,India,Government of India,141,,"MCC, PWG","193, 194",,2,,1999,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
547,227,India,Government of India,141,,"CPI-ML-J, MCC, PWG","193, 194, 3946",,2,,2000,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
548,227,India,Government of India,141,,"MCC, PWG","193, 194",,2,,2001,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
549,227,India,Government of India,141,,"MCC, PWG","193, 194",,2,,2002,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
550,227,India,Government of India,141,,"MCC, PWG","193, 194",,2,,2003,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
551,227,India,Government of India,141,,"MCC, PWG","193, 194",,2,,2004,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
552,227,India,Government of India,141,,CPI-Maoist,195,,2,,2005,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
553,227,India,Government of India,141,,CPI-Maoist,195,,2,,2006,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
554,227,India,Government of India,141,,CPI-Maoist,195,,2,,2007,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
555,227,India,Government of India,141,,CPI-Maoist,195,,2,,2008,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
556,227,India,Government of India,141,,CPI-Maoist,195,,2,,2009,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
557,227,India,Government of India,141,,CPI-Maoist,195,,2,,2010,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
558,227,India,Government of India,141,,CPI-Maoist,195,,2,,2011,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
559,227,India,Government of India,141,,CPI-Maoist,195,,2,,2012,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
560,227,India,Government of India,141,,CPI-Maoist,195,,2,,2013,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
561,227,India,Government of India,141,,CPI-Maoist,195,,2,,2014,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
562,227,India,Government of India,141,,CPI-Maoist,195,,2,,2015,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
563,227,India,Government of India,141,,CPI-Maoist,195,,2,,2016,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
564,227,India,Government of India,141,,CPI-Maoist,195,,2,,2017,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
565,227,India,Government of India,141,,CPI-Maoist,195,,2,,2018,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
566,227,India,Government of India,141,,CPI-Maoist,195,,2,,2019,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
567,227,India,Government of India,141,,CPI-Maoist,195,,2,,2020,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
568,227,India,Government of India,141,,CPI-Maoist,195,,2,,2021,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,"22,1"
569,228,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Government of Egypt, Government of Iraq, Government of Jordan, Government of Lebanon, Government of Syria","117, 116, 120, 119, 118",,Government of Israel,121,,1,Palestine,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,"651,  645,  663,  660,  652",,666,,"645, 651, 652, 660, 663, 666",2,"22,1"
570,228,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Government of Egypt, Government of Iraq, Government of Jordan, Government of Lebanon, Government of Syria","117, 116, 120, 119, 118",,Government of Israel,121,,1,Palestine,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,,"651,  645,  663,  660,  652",,666,,"645, 651, 652, 660, 663, 666",2,"22,1"
571,229,Malaysia,Government of United Kingdom,28,,CPM,196,,1,Malaya,1948,1,0,1,1948-06-19,1,1948-06-19,1,0,,,200,,,,820,3,"22,1"
572,229,Malaysia,Government of United Kingdom,28,Government of New Zealand,CPM,196,,1,Malaya,1949,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,920,,,820,3,"22,1"
573,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1950,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
574,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1951,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
575,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1952,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
576,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1953,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
577,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1954,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
578,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1955,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
579,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1956,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,"22,1"
580,229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1957,1,1,1,1948-06-19,1,1948-06-19,1,1,1957-08-31,,200,"900, 920",,,820,3,"22,1"
581,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Opposition coalition,197,,2,,1948,2,1,3,1948-03-15,1,1948-03-15,3,1,1948-03-15,,678,,,,678,2,"22,1"
582,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1962,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
583,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1963,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
584,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1964,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
585,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1965,1,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
586,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1966,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
587,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1967,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
588,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1968,1,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
589,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1969,1,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,"22,1"
590,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1970,1,1,4,1948-03-15,1,1962-10-31,3,1,1970-05-23,,678,651,,,678,2,"22,1"
591,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1979,1,1,3,1948-03-15,1,1979-03-31,4,0,,,678,,,,678,2,"22,1"
592,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1980,1,1,3,1948-03-15,1,1979-03-31,4,0,,,678,,,,678,2,"22,1"
593,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1981,1,1,3,1948-03-15,1,1979-03-31,4,0,,,678,,,,678,2,"22,1"
594,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1982,1,1,3,1948-03-15,1,1979-03-31,4,1,1982-05-31,,678,,,,678,2,"22,1"
595,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2009,1,1,4,1948-03-15,1,2009-12-17,1,0,,,678,2,,,678,2,"22,1"
596,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2010,1,1,4,1948-03-15,1,2009-12-17,1,0,,,678,2,,,678,2,"22,1"
597,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2011,2,1,4,1948-03-15,1,2009-12-17,1,0,,,678,2,,,678,2,"22,1"
598,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2012,2,1,4,1948-03-15,1,2009-12-17,1,0,,,678,2,,,678,2,"22,1"
599,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2013,1,1,4,1948-03-15,1,2009-12-17,1,0,,,678,2,,,678,2,"22,1"
600,230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,"Ansarallah, AQAP","1091, 881",,2,,2014,2,1,4,1948-03-15,1,2009-12-17,1,0,,,678,2,,,678,2,"22,1"
