,conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
1857,35701,1,3,1,1,31/12/1987,5.0,2.0,0,3,357,1987,Suriname,Government of Suriname,19,,SLA,760,,2,,1,3,21/08/1986,1,12/10/1987,1,115,5
1858,35801,1,3,1,1,24/09/1986,1.0,3.0,0,3,358,1986,Togo,Government of Togo,82,,MTD,516,,2,,1,3,23/09/1986,2,23/09/1986,2,461,4
1859,35901,1,3,1,1,20/01/1986,1.0,4.0,0,3,359,1986,South Yemen,Government of South Yemen,124,,YSP - AFI,324,,2,,2,3,13/01/1986,1,13/01/1986,1,680,2
1860,36001,1,3,1,1,15/10/1987,1.0,4.0,0,3,360,1987,Burkina Faso,Government of Burkina Faso,78,,Popular Front,517,,2,,1,3,15/10/1987,1,15/10/1987,1,439,4
1861,36002,2,3,1,0,,,,1,3,360,2018,Burkina Faso,Government of Burkina Faso,78,Government of Mali,JNIM,6716,,2,,1,4,15/10/1987,1,22/05/2018,1,439,4
1862,36002,2,3,1,0,,,,0,3,360,2019,Burkina Faso,Government of Burkina Faso,78,Government of France,JNIM,6716,,2,,1,4,15/10/1987,1,22/05/2018,1,439,4
1863,36002,2,3,1,0,,,,0,3,360,2020,Burkina Faso,Government of Burkina Faso,78,Government of France,JNIM,6716,,2,,1,4,15/10/1987,1,22/05/2018,1,439,4
1864,36101,1,2,1,1,12/09/1987,1.0,2.0,0,3,361,1987,"Chad, Libya",Government of Chad,87,,Government of Libya,111,,1,Aozou strip,2,2,08/08/1987,1,08/08/1987,1,"483, 620",4
1865,36201,1,3,1,1,29/11/1989,1.0,4.0,0,3,362,1989,Comoros,Government of Comoros,107,,Presidential guard,518,,2,,1,3,27/11/1989,2,29/11/1989,1,581,4
1866,36301,1,3,1,0,,,,0,3,363,1975,Ethiopia,Government of Ethiopia,97,,ALF,519,,1,Afar,1,3,30/06/1975,3,30/06/1975,3,530,4
1867,36301,1,3,1,1,31/12/1976,5.0,5.0,0,3,363,1976,Ethiopia,Government of Ethiopia,97,,ALF,519,,1,Afar,1,3,30/06/1975,3,30/06/1975,3,530,4
1868,36302,2,3,1,1,31/12/1996,5.0,5.0,1,3,363,1996,Ethiopia,Government of Ethiopia,97,,ARDUF,520,,1,Afar,1,3,30/06/1975,3,31/12/1996,5,530,4
1869,36401,1,3,1,0,,,,0,3,364,1990,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1870,36401,1,3,1,0,,,,0,3,364,1991,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1871,36401,1,3,1,0,,,,0,3,364,1992,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1872,36401,1,3,1,0,,,,0,3,364,1993,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1873,36401,1,3,1,0,,,,0,3,364,1994,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1874,36401,1,3,1,0,,,,0,3,364,1995,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1875,36401,1,3,1,0,,,,0,3,364,1996,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1876,36401,1,3,1,0,,,,0,3,364,1997,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1877,36401,1,3,1,0,,,,0,3,364,1998,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1878,36401,1,3,1,0,,,,0,3,364,1999,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1879,36401,1,3,1,0,,,,0,3,364,2000,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2,3,06/02/1984,1,12/02/1990,1,750,3
1880,36401,1,3,1,0,,,,0,3,364,2001,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1881,36401,1,3,1,0,,,,0,3,364,2002,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2,3,06/02/1984,1,12/02/1990,1,750,3
1882,36401,1,3,1,0,,,,0,3,364,2003,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2,3,06/02/1984,1,12/02/1990,1,750,3
1883,36401,1,3,1,0,,,,0,3,364,2004,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2,3,06/02/1984,1,12/02/1990,1,750,3
1884,36401,1,3,1,0,,,,0,3,364,2005,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2,3,06/02/1984,1,12/02/1990,1,750,3
1885,36401,1,3,1,0,,,,0,3,364,2006,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1886,36401,1,3,1,0,,,,0,3,364,2007,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1887,36401,1,3,1,0,,,,0,3,364,2008,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1888,36401,1,3,1,0,,,,0,3,364,2009,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1889,36401,1,3,1,0,,,,0,3,364,2010,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1890,36401,1,3,1,0,,,,0,3,364,2011,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1891,36401,1,3,1,0,,,,0,3,364,2012,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1892,36401,1,3,1,0,,,,0,3,364,2013,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1893,36401,1,3,1,0,,,,0,3,364,2014,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1894,36401,1,3,1,0,,,,0,3,364,2015,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1895,36401,1,3,1,0,,,,0,3,364,2016,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1896,36401,1,3,1,0,,,,0,3,364,2017,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1897,36401,1,3,1,0,,,,0,3,364,2018,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1898,36401,1,3,1,0,,,,0,3,364,2019,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1899,36401,1,3,1,0,,,,0,3,364,2020,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1,3,06/02/1984,1,12/02/1990,1,750,3
1900,36501,1,3,1,1,30/11/1990,2.0,2.0,0,3,365,1990,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,30/11/1990,2,750,3
1901,36502,2,3,1,0,,,,1,3,365,1994,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1902,36502,2,3,1,0,,,,0,3,365,1995,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1903,36502,2,3,1,0,,,,0,3,365,1996,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1904,36502,2,3,1,0,,,,0,3,365,1997,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1905,36502,2,3,1,0,,,,0,3,365,1998,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1906,36502,2,3,1,0,,,,0,3,365,1999,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1907,36502,2,3,1,0,,,,0,3,365,2000,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1908,36502,2,3,1,0,,,,0,3,365,2001,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1909,36502,2,3,1,0,,,,0,3,365,2002,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1910,36502,2,3,1,0,,,,0,3,365,2003,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1911,36502,2,3,1,0,,,,0,3,365,2004,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1912,36502,2,3,1,0,,,,0,3,365,2005,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1913,36502,2,3,1,0,,,,0,3,365,2006,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1914,36502,2,3,1,0,,,,0,3,365,2007,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1915,36502,2,3,1,0,,,,0,3,365,2008,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1916,36502,2,3,1,0,,,,0,3,365,2009,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1917,36502,2,3,1,1,16/10/2010,1.0,2.0,0,3,365,2010,India,Government of India,141,,ULFA,326,,1,Assam,1,3,31/12/1983,5,31/12/1994,5,750,3
1918,36601,1,3,1,0,,,,0,3,366,1990,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,06/06/1990,1,850,3
1919,36601,1,3,1,1,28/12/1991,1.0,3.0,0,3,366,1991,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,06/06/1990,1,850,3
1920,36602,2,3,1,0,,,,1,3,366,1999,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1921,36602,2,3,1,0,,,,0,3,366,2000,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1922,36602,2,3,1,0,,,,0,3,366,2001,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1923,36602,2,3,1,0,,,,0,3,366,2002,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1924,36602,2,3,1,0,,,,0,3,366,2003,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1925,36602,2,3,1,0,,,,0,3,366,2004,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1926,36602,2,3,1,1,12/10/2005,1.0,1.0,0,3,366,2005,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1,3,02/05/1989,3,01/06/1999,1,850,3
1927,36701,1,3,1,1,03/10/1989,1.0,3.0,0,3,367,1989,Panama,Government of Panama,16,,Military faction (forces of Moisés Giroldi),761,,2,,1,3,03/10/1989,1,03/10/1989,1,95,5
1928,36801,1,2,1,1,23/12/1989,2.0,4.0,0,3,368,1989,"Panama, United States of America",Government of Panama,16,,Government of United States of America,3,,2,,1,2,16/12/1989,1,23/12/1989,2,"2, 95",5
1929,36901,1,3,1,1,01/10/1990,1.0,1.0,0,3,369,1990,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1,3,06/04/1989,1,07/02/1990,1,910,3
1930,36902,2,3,1,0,,,,1,3,369,1992,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1,3,06/04/1989,1,02/08/1992,1,910,3
1931,36902,2,3,1,0,,,,0,3,369,1993,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1,3,06/04/1989,1,02/08/1992,1,910,3
1932,36902,2,3,1,0,,,,0,3,369,1994,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1,3,06/04/1989,1,02/08/1992,1,910,3
1933,36902,2,3,1,0,,,,0,3,369,1995,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1,3,06/04/1989,1,02/08/1992,1,910,3
1934,36902,2,3,1,1,28/11/1996,1.0,2.0,0,3,369,1996,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1,3,06/04/1989,1,02/08/1992,1,910,3
1935,37001,1,3,2,1,29/12/1989,1.0,4.0,0,3,370,1989,Romania,Government of Romania,56,,"Military faction (forces of Nicolae Ceausescu), NSF","6137, 329",,2,,1,3,17/12/1989,2,22/12/1989,2,360,1
1936,37101,1,2,1,0,,,,0,3,371,1990,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,,1,Kuwait,2,2,02/08/1990,1,02/08/1990,1,"645, 690",2
1937,37101,1,2,1,1,01/03/1991,1.0,4.0,0,3,371,1991,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",1,Kuwait,2,2,02/08/1990,1,02/08/1990,1,"645, 690",2
1938,37201,1,3,1,0,,,,0,3,372,1990,Mali,Government of Mali,72,,MPA,521,,1,Azawad,1,3,28/06/1990,1,21/07/1990,2,432,4
1939,37201,1,3,1,1,09/11/1991,6.0,5.0,0,3,372,1991,Mali,Government of Mali,72,,FPLA,934,,1,Azawad,1,3,28/06/1990,1,21/07/1990,2,432,4
1940,37202,2,3,1,1,18/12/1994,1.0,2.0,1,3,372,1994,Mali,Government of Mali,72,,FIAA,522,,1,Azawad,1,3,28/06/1990,1,04/10/1994,1,432,4
1941,37203,3,3,1,0,,,,1,3,372,2007,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,1,3,28/06/1990,1,31/08/2007,1,432,4
1942,37203,3,3,1,0,,,,0,3,372,2008,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,1,3,28/06/1990,1,31/08/2007,1,432,4
1943,37203,3,3,1,1,22/01/2009,1.0,3.0,0,3,372,2009,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,1,3,28/06/1990,1,31/08/2007,1,432,4
1944,37204,4,3,1,1,31/03/2012,1.0,4.0,1,3,372,2012,Mali,Government of Mali,72,,CMA,1158,,1,Azawad,1,3,28/06/1990,1,24/01/2012,1,432,4
1945,37205,5,3,1,0,,,,1,3,372,2014,Mali,Government of Mali,72,,CMA,1158,,1,Azawad,1,3,28/06/1990,1,17/05/2014,1,432,4
1946,37205,5,3,1,1,18/05/2015,1.0,1.0,0,3,372,2015,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",CMA,1158,,1,Azawad,1,4,28/06/1990,1,17/05/2014,1,432,4
1947,37301,1,3,1,1,26/09/1994,1.0,1.0,0,3,373,1994,Niger,Government of Niger,75,,CRA,525,,1,Air and Azawad,1,3,19/01/1994,1,16/05/1994,1,436,4
1948,37401,1,3,1,0,,,,0,3,374,1990,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FPR,527,,2,,2,4,01/10/1990,1,03/10/1990,1,517,4
1949,37401,1,3,1,0,,,,0,3,374,1991,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1,3,01/10/1990,1,03/10/1990,1,517,4
1950,37401,1,3,1,0,,,,0,3,374,1992,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1,3,01/10/1990,1,03/10/1990,1,517,4
1951,37401,1,3,1,0,,,,0,3,374,1993,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1,3,01/10/1990,1,03/10/1990,1,517,4
1952,37401,1,3,1,1,04/07/1994,1.0,4.0,0,3,374,1994,Rwanda,Government of Rwanda,94,,FPR,527,,2,,2,3,01/10/1990,1,03/10/1990,1,517,4
1953,37402,2,3,1,0,,,,1,3,374,1996,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1,3,01/10/1990,1,12/07/1996,1,517,4
1954,37402,2,3,1,0,,,,0,3,374,1997,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1,3,01/10/1990,1,12/07/1996,1,517,4
1955,37402,2,3,1,0,,,,0,3,374,1998,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,2,3,01/10/1990,1,12/07/1996,1,517,4
1956,37402,2,3,1,0,,,,0,3,374,1999,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1,3,01/10/1990,1,12/07/1996,1,517,4
1957,37402,2,3,1,0,,,,0,3,374,2000,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1,3,01/10/1990,1,12/07/1996,1,517,4
1958,37402,2,3,1,0,,,,0,3,374,2001,Rwanda,Government of Rwanda,94,,FDLR,528,,2,,2,3,01/10/1990,1,12/07/1996,1,517,4
1959,37402,2,3,1,1,01/03/2002,1.0,5.0,0,3,374,2002,Rwanda,Government of Rwanda,94,,FDLR,528,,2,,1,3,01/10/1990,1,12/07/1996,1,517,4
1960,37403,3,3,1,0,,,,1,3,374,2009,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,,2,4,01/10/1990,1,16/02/2009,1,517,4
1961,37403,3,3,1,0,,,,0,3,374,2010,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,,1,4,01/10/1990,1,16/02/2009,1,517,4
1962,37403,3,3,1,0,,,,0,3,374,2011,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,,1,4,01/10/1990,1,16/02/2009,1,517,4
1963,37403,3,3,1,1,02/12/2012,1.0,5.0,0,3,374,2012,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,,1,4,01/10/1990,1,16/02/2009,1,517,4
1964,37404,4,3,1,1,15/11/2016,2.0,5.0,1,3,374,2016,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,,1,4,01/10/1990,1,29/03/2016,2,517,4
1965,37405,5,3,1,0,,,,1,3,374,2018,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,,1,4,01/10/1990,1,15/12/2018,1,517,4
1966,37405,5,3,3,0,,,,0,3,374,2019,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"CNRD, FDLR, FDLR-RUD","6684, 528, 5801",,2,,1,4,01/10/1990,1,15/12/2018,1,517,4
1967,37405,5,3,3,0,,,,0,3,374,2020,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"CNRD, FDLR, FDLR-RUD","6684, 528, 5801",,2,,1,4,01/10/1990,1,15/12/2018,1,517,4
1968,37501,1,3,1,1,31/12/1990,5.0,2.0,0,3,375,1990,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,31/08/1990,2,433,4
1969,37502,2,3,1,0,,,,1,3,375,1992,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,01/09/1992,1,433,4
1970,37502,2,3,1,1,16/11/1993,1.0,2.0,0,3,375,1993,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,01/09/1992,1,433,4
1971,37503,3,3,1,1,01/12/1995,4.0,5.0,1,3,375,1995,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,27/04/1995,1,433,4
1972,37504,4,3,1,0,,,,1,3,375,1997,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,18/03/1997,1,433,4
1973,37504,4,3,1,1,02/11/1998,1.0,5.0,0,3,375,1998,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,18/03/1997,1,433,4
1974,37505,5,3,1,0,,,,1,3,375,2000,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,11/04/2000,1,433,4
1975,37505,5,3,1,1,07/12/2001,1.0,5.0,0,3,375,2001,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,11/04/2000,1,433,4
1976,37506,6,3,1,1,11/10/2003,1.0,1.0,1,3,375,2003,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,20/01/2003,3,433,4
1977,37507,7,3,1,1,30/12/2011,3.0,5.0,1,3,375,2011,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1,3,31/12/1988,3,20/12/2011,1,433,4
1978,37601,1,3,1,0,,,,0,3,376,1990,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1,3,19/01/1990,3,31/08/1990,3,365,1
1979,37601,1,3,1,1,21/12/1991,1.0,6.0,0,3,376,1991,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1,3,19/01/1990,3,31/08/1990,3,365,1
1980,37701,1,3,1,1,27/01/1990,1.0,3.0,0,3,377,1990,Russia (Soviet Union),Government of Russia (Soviet Union),57,,APF,331,,1,Azerbaijan,1,3,20/01/1990,2,23/01/1990,1,365,1
1981,37801,1,3,1,1,02/08/1990,1.0,3.0,0,3,378,1990,Trinidad and Tobago,Government of Trinidad and Tobago,8,,Jamaat al-Muslimeen,762,,2,,1,3,27/07/1990,1,02/08/1990,2,52,5
1982,37901,1,3,1,0,,,,0,3,379,1991,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1,3,12/11/1991,1,13/11/1991,2,522,4
1983,37901,1,3,1,0,,,,0,3,379,1992,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1,3,12/11/1991,1,13/11/1991,2,522,4
1984,37901,1,3,1,0,,,,0,3,379,1993,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1,3,12/11/1991,1,13/11/1991,2,522,4
1985,37901,1,3,1,1,04/03/1994,2.0,1.0,0,3,379,1994,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1,3,12/11/1991,1,13/11/1991,2,522,4
1986,37902,2,3,1,1,31/08/1999,3.0,1.0,1,3,379,1999,Djibouti,Government of Djibouti,96,,FRUD-C,531,,2,,1,3,12/11/1991,1,24/07/1999,1,522,4
1987,38001,1,3,1,0,,,,0,3,380,1991,Georgia,Government of Georgia,63,,National Guard and Mkhedrioni,332,,2,,1,3,22/12/1991,1,28/12/1991,2,372,1
1988,38001,1,3,1,0,,,,0,3,380,1992,Georgia,Government of Georgia,63,,Zviadists,333,,2,,1,3,22/12/1991,1,28/12/1991,2,372,1
1989,38001,1,3,1,1,16/11/1993,2.0,3.0,0,3,380,1993,Georgia,Government of Georgia,63,,Zviadists,333,,2,,1,3,22/12/1991,1,28/12/1991,2,372,1
1990,38101,1,3,1,1,08/04/1989,1.0,3.0,0,3,381,1989,Haiti,Government of Haiti,6,,Military faction (forces of Himmler Rebu and Guy Francois),763,,2,,1,3,03/04/1989,1,08/04/1989,2,41,5
1991,38102,2,3,1,1,02/10/1991,1.0,4.0,1,3,381,1991,Haiti,Government of Haiti,6,,Military faction (forces of Raol Cédras),764,,2,,1,3,03/04/1989,1,02/10/1991,2,41,5
1992,38103,3,3,2,1,19/11/2004,2.0,5.0,1,3,381,2004,Haiti,Government of Haiti,6,,"FLRN, OP Lavalas","765, 766",,2,,1,3,03/04/1989,1,08/02/2004,1,41,5
1993,38201,1,3,1,0,,,,0,3,382,1991,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1,4,23/03/1991,1,01/04/1991,1,451,4
1994,38201,1,3,1,0,,,,0,3,382,1992,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1,4,23/03/1991,1,01/04/1991,1,451,4
1995,38201,1,3,1,0,,,,0,3,382,1993,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1,4,23/03/1991,1,01/04/1991,1,451,4
1996,38201,1,3,1,0,,,,0,3,382,1994,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1,4,23/03/1991,1,01/04/1991,1,451,4
1997,38201,1,3,1,0,,,,0,3,382,1995,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,2,4,23/03/1991,1,01/04/1991,1,451,4
1998,38201,1,3,1,0,,,,0,3,382,1996,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1,4,23/03/1991,1,01/04/1991,1,451,4
1999,38201,1,3,3,0,,,,0,3,382,1997,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","533, 534, 532","Government of Guinea, Government of Nigeria",2,,1,4,23/03/1991,1,01/04/1991,1,451,4
2000,38201,1,3,3,0,,,,0,3,382,1998,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","533, 534, 532","Government of Guinea, Government of Nigeria",2,,2,4,23/03/1991,1,01/04/1991,1,451,4
2001,38201,1,3,2,0,,,,0,3,382,1999,Sierra Leone,Government of Sierra Leone,80,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF","533, 532",,2,,2,4,23/03/1991,1,01/04/1991,1,451,4
